file_id,path,filename,extension,mime,size,modified,parent_folders,logical_project,drawing_number,revision,classification,validation_role,local_copy,sha256,hash_source,verified,duplicate_status
1EadP8NW23jBpFWulkWNp7R7x9FodtplQ,"Drawings/Style of drawings/7/V53-1-1534 - Plan 06, Del 34, Spillvattenanläggning.pdf","V53-1-1534 - Plan 06, Del 34, Spillvattenanläggning.pdf",pdf,application/pdf,180839,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1534,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1bNfcA5peGcrpsWR1LzU8lp8gsjh5jQbF,"Drawings/Style of drawings/7/V53-1-1944 - Plan 10, Del 44, Spillvattenanläggning.pdf","V53-1-1944 - Plan 10, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,172381,2026-02-13T11:51:00Z,Style of drawings/7,Style of drawings,V-53-1-1944,,STYLE_PDF,DEVELOPMENT,styles/S1_plan10_del44.pdf,d5aa4b95c723f6a2949876f06e5b1e7327a86b38f439adcbe20e1fa875e33b87,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_2_PLACES
1MHkHroUf_hPBIV3e5EUlePGB5C5bMOXw,"Drawings/Style of drawings/7/V50-1-1622 - Plan 07, Del 22, Värme & Sanitäranlägg-.pdf","V50-1-1622 - Plan 07, Del 22, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,187804,2026-02-13T11:50:04Z,Style of drawings/7,Style of drawings,V-50-1-1622,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1yocgCPtmZwXI9hPmvt6M0uOVjFDtRZHW,"Drawings/Style of drawings/7/V53-1-0932 - Plan B1, Del 32, Spillvattenanläggning.pdf","V53-1-0932 - Plan B1, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,202865,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0932,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1a7_P9hSIFqoKJLZCKpLZsN9MOobqmnPq,"Drawings/Style of drawings/7/V53-1-1524 - Plan 06, Del 24, Spillvattenanläggning.pdf","V53-1-1524 - Plan 06, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,158660,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1524,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1M0SXPVaCFXxX6wHsHjvPbbefMET3k5zu,"Drawings/Style of drawings/7/V53-1-0922 - Plan B1, Del 22, Spillvattenanläggning.pdf","V53-1-0922 - Plan B1, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,109037,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0922,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1xoEPdbpftvMX3-xW5gGSK5hG7zOxVKhy,"Drawings/Style of drawings/7/V50-1-0813 - Plan B2, Del 13, Värme & Sanitäranlägg-.pdf","V50-1-0813 - Plan B2, Del 13, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,126187,2026-02-13T11:47:16Z,Style of drawings/7,Style of drawings,V-50-1-0813,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1T8ysy1xcEXqEOwp9eZZ_6StwqsKYC63M,"Drawings/Style of drawings/7/V53-1-0841 - Plan B2, Del 41, Spillvattenanläggning, ÖG.pdf","V53-1-0841 - Plan B2, Del 41, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,114965,2026-02-13T11:47:26Z,Style of drawings/7,Style of drawings,V-53-1-0841,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1oSxjatGmSVKcycv2CLyZXx_jpePfj9Qy,"Drawings/Style of drawings/7/V53-1-0934 - Plan B1, Del 34, Spillvattenanläggning.pdf","V53-1-0934 - Plan B1, Del 34, Spillvattenanläggning.pdf",pdf,application/pdf,178633,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0934,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1lXmEYGhTHgtbankqvxsTUDPG-8_t17BP,"Drawings/Style of drawings/7/V50-1-1112 - Plan 02, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-1112 - Plan 02, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,310341,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-1112,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1AHuN7vapDn4fvG_juzy-a9wcgB-yXnnr,"Drawings/Style of drawings/7/V50-1-1121 - Plan 02, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1121 - Plan 02, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,307814,2026-02-13T11:48:38Z,Style of drawings/7,Style of drawings,V-50-1-1121,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1IrqozjPZEUKMhkoslgy2XCF7LlwaM8O-,"Drawings/Style of drawings/7/V53-1-1742 - Plan 08, Del 42, Spillvattenanläggning.pdf","V53-1-1742 - Plan 08, Del 42, Spillvattenanläggning.pdf",pdf,application/pdf,222827,2026-02-13T11:50:26Z,Style of drawings/7,Style of drawings,V-53-1-1742,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1V0E9joNQAeiaJ63Vxd2IEJsGRpvigH63,"Drawings/Style of drawings/7/V53-1-1942 - Plan 10, Del 42, Spillvattenanläggning.pdf","V53-1-1942 - Plan 10, Del 42, Spillvattenanläggning.pdf",pdf,application/pdf,215564,2026-02-13T11:51:00Z,Style of drawings/7,Style of drawings,V-53-1-1942,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1jfuZ2KQ8BgTpBxBssVNvJ-vVPw9CbR02,"Drawings/Style of drawings/7/V50-1-1421 - Plan 05, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1421 - Plan 05, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,298291,2026-02-13T11:49:32Z,Style of drawings/7,Style of drawings,V-50-1-1421,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
11mGpFcXvxYeiQvZVAl7EvjDXloeEzAHa,"Drawings/Style of drawings/7/V50-1-1341 - Plan 04, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-1341 - Plan 04, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,215034,2026-02-13T11:49:14Z,Style of drawings/7,Style of drawings,V-50-1-1341,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1EerW-u9OJZ5M6XrKosuiJa7WvCjdBFJP,"Drawings/Style of drawings/7/V53-1-1432 - Plan 05, Del 32, Spillvattenanläggning.pdf","V53-1-1432 - Plan 05, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,195234,2026-02-13T11:49:40Z,Style of drawings/7,Style of drawings,V-53-1-1432,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
18cr9CC4mlVjatA7KF5A2uDmjO2ztrDod,"Drawings/Style of drawings/7/V50-1-1041 - Plan 01, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-1041 - Plan 01, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,237475,2026-02-13T11:48:10Z,Style of drawings/7,Style of drawings,V-50-1-1041,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1VCLmsxqRQN-d6cB4T_oieIGVbJli3nuu,"Drawings/Style of drawings/7/V53-1-1532 - Plan 06, Del 32, Spillvattenanläggning.pdf","V53-1-1532 - Plan 06, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,180268,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1532,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1sW3yREbjohFvGoPkGflgwmLxXgoOU7EU,"Drawings/Style of drawings/7/V53-1-1522 - Plan 06, Del 22, Spillvattenanläggning.pdf","V53-1-1522 - Plan 06, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,142350,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1522,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Ed6lZD_lobXDFPwFZl1h1UjktE2Twc5g,"Drawings/Style of drawings/7/V50-1-1541 - Plan 06, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-1541 - Plan 06, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,184045,2026-02-13T11:49:48Z,Style of drawings/7,Style of drawings,V-50-1-1541,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1a9-sw8H2J979fcWhSEJJLSfOiPIbDS_f,"Drawings/Style of drawings/7/V53-1-1344 - Plan 04, Del 44, Spillvattenanläggning.pdf","V53-1-1344 - Plan 04, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,138373,2026-02-13T11:49:22Z,Style of drawings/7,Style of drawings,V-53-1-1344,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1YASDkHb6jUJfYIS6Jzq6NP7GIfLvN5NH,"Drawings/Style of drawings/7/V53-1-0924 - Plan B1, Del 24, Spillvattenanläggning.pdf","V53-1-0924 - Plan B1, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,142438,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0924,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1sj607I4PHBb49Pxprs4A_7qglfcpRfy-,"Drawings/Style of drawings/7/V53-1-1821 - Plan 09, Del 21, Spillvattenanläggning.pdf","V53-1-1821 - Plan 09, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,127619,2026-02-13T11:50:42Z,Style of drawings/7,Style of drawings,V-53-1-1821,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1I3ZRYYjUHWkuUwhFzdUt6DhhjCUJdIjz,"Drawings/Style of drawings/7/V53-1-1044 - Plan 01, Del 44, Spillvattenanläggning.pdf","V53-1-1044 - Plan 01, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,141474,2026-02-13T11:48:18Z,Style of drawings/7,Style of drawings,V-53-1-1044,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1rX_WYTM1RlQz24E2JKgeKCKXcKTPW41O,"Drawings/Style of drawings/7/V53-1-1422 - Plan 05, Del 22, Spillvattenanläggning.pdf","V53-1-1422 - Plan 05, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,140602,2026-02-13T11:49:40Z,Style of drawings/7,Style of drawings,V-53-1-1422,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1VhmYTiIK2Y51j0R9sJ4-At98xIGWS8Lk,"Drawings/Style of drawings/7/V50-1-1924 - Plan 10, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1924 - Plan 10, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,197562,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-1924,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1OHYtxhOw7m1-RXUPcA7Bze_mzE5XonhY,"Drawings/Style of drawings/7/V50-1-1023 - Plan 01, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1023 - Plan 01, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,253267,2026-02-13T11:48:10Z,Style of drawings/7,Style of drawings,V-50-1-1023,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
139vKWa1A-RQvSvqMYuy0P8jD-e5il2VF,"Drawings/Style of drawings/7/V53-1-1232 - Plan 03, Del 32, Spillvattenanläggning.pdf","V53-1-1232 - Plan 03, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,204354,2026-02-13T11:49:06Z,Style of drawings/7,Style of drawings,V-53-1-1232,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1_ZBeBRVHrrxBnF6wQtHMRV1o3qL1irNl,"Drawings/Style of drawings/7/V50-1-1332 - Plan 04, Del 32, Värme & Sanitäranlägg-.pdf","V50-1-1332 - Plan 04, Del 32, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,263948,2026-02-13T11:49:14Z,Style of drawings/7,Style of drawings,V-50-1-1332,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Yjokbyv2uVSLLjWxIMqpw9JBBPnsXC2_,"Drawings/Style of drawings/7/V50-1-1032 - Plan 01, Del 32, Värme & Sanitäranlägg-.pdf","V50-1-1032 - Plan 01, Del 32, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,230383,2026-02-13T11:48:10Z,Style of drawings/7,Style of drawings,V-50-1-1032,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1pW7sBSppZFmEpw5qQCjYCCYfW1UzwpXG,"Drawings/Style of drawings/7/V50-1-1143 - Plan 02, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-1143 - Plan 02, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,290028,2026-02-13T11:48:38Z,Style of drawings/7,Style of drawings,V-50-1-1143,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
11iKMFq3bPTa00fMYsEF4MqkJ9FfdZlTx,"Drawings/Style of drawings/7/V50-1-1443 - Plan 05, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-1443 - Plan 05, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,261510,2026-02-13T11:49:32Z,Style of drawings/7,Style of drawings,V-50-1-1443,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1XnHxp3leHG3xhEHVp_Bo_4gbBDx6lKzQ,"Drawings/Style of drawings/7/V50-1-1523 - Plan 06, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1523 - Plan 06, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,212459,2026-02-13T11:49:48Z,Style of drawings/7,Style of drawings,V-50-1-1523,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1yiRqtINUbU9iIQqGQPq0qGkrb3-7uwOR,"Drawings/Style of drawings/7/V50-1-1532 - Plan 06, Del 32, Värme & Sanitäranlägg-.pdf","V50-1-1532 - Plan 06, Del 32, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,211326,2026-02-13T11:49:48Z,Style of drawings/7,Style of drawings,V-50-1-1532,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1opN5dBQxo6h6Zf3kV7z6NfLYVsXFXnZC,"Drawings/Style of drawings/7/V53-1-1814 - Plan 09, Del 14, Spillvattenanläggning.pdf","V53-1-1814 - Plan 09, Del 14, Spillvattenanläggning.pdf",pdf,application/pdf,118753,2026-02-13T11:50:42Z,Style of drawings/7,Style of drawings,V-53-1-1814,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1dsMNgSCnqv2GES9MNf53e18RLMQYHBjC,"Drawings/Style of drawings/7/V53-1-1222 - Plan 03, Del 22, Spillvattenanläggning.pdf","V53-1-1222 - Plan 03, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,138988,2026-02-13T11:49:06Z,Style of drawings/7,Style of drawings,V-53-1-1222,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1FhutX0EoLzC__hJ0-T2mmoXG0xS43VOb,"Drawings/Style of drawings/7/V53-1-0911 - Plan B1, Del 11, Spillvattenanläggning.pdf","V53-1-0911 - Plan B1, Del 11, Spillvattenanläggning.pdf",pdf,application/pdf,120340,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0911,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
12YCfVClmElInz1QSDNXpRUBZ8MY1T4jl,"Drawings/Style of drawings/7/V50-1-0924 - Plan B1, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-0924 - Plan B1, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,140832,2026-02-13T11:47:48Z,Style of drawings/7,Style of drawings,V-50-1-0924,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ASfXBvBN0tnwGiP7zM2cx2M3NKCmQRdc,"Drawings/Style of drawings/7/V53-1-1144 - Plan 02, Del 44, Spillvattenanläggning.pdf","V53-1-1144 - Plan 02, Del 44, Spillvattenanläggning.pdf",pdf,application/pdf,163110,2026-02-13T11:48:46Z,Style of drawings/7,Style of drawings,V-53-1-1144,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1HC1DAKw1iJSpv_Nq0moRPR2g9LpqAyk6,"Drawings/Style of drawings/7/V50-1-1213 - Plan 03, Del 13, Värme & Sanitäranlägg-.pdf","V50-1-1213 - Plan 03, Del 13, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,185680,2026-02-13T11:49:00Z,Style of drawings/7,Style of drawings,V-50-1-1213,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1FQBoVxQK9zZIghuZv10HxV6-dukM-8Md,"Drawings/Style of drawings/7/V53-1-1114 - Plan 02, Del 14, Spillvattenanläggning.pdf","V53-1-1114 - Plan 02, Del 14, Spillvattenanläggning.pdf",pdf,application/pdf,559209,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-1114,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1AcrQainasJt16irqBTMy1zAPE6tHhcpm,"Drawings/Style of drawings/7/V50-1-1742 - Plan 08, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-1742 - Plan 08, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,262460,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-1742,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ckutnMN9PBOFjy5D1GQ0m3LpbRxprn5H,"Drawings/Style of drawings/7/V50-1-1842 - Plan 09, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-1842 - Plan 09, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,267964,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-50-1-1842,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1SllD7in3s0eHCsETX9bEnWAyznhQ0S2G,"Drawings/Style of drawings/7/V53-1-1014 - Plan 01, Del 14, Spillvattenanläggning.pdf","V53-1-1014 - Plan 01, Del 14, Spillvattenanläggning.pdf",pdf,application/pdf,177592,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-1014,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1lzToB1ytevrMXy8kbBpyTbX6vn028i4O,"Drawings/Style of drawings/7/V53-1-2024 - Plan 11, Del 24, Spillvattenanläggning.pdf","V53-1-2024 - Plan 11, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,137940,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-2024,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1OZLMzlj83XQLuSeBpn0WOjCqOITOFbq-,"Drawings/Style of drawings/7/V50-1-0912 - Plan B1, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-0912 - Plan B1, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,263704,2026-02-13T11:47:48Z,Style of drawings/7,Style of drawings,V-50-1-0912,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Fgr2axe7bdL9bF7nbSlIbxLEFD9v_iZA,"Drawings/Style of drawings/7/V53-1-1621 - Plan 07, Del 21, Spillvattenanläggning.pdf","V53-1-1621 - Plan 07, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,258890,2026-02-13T11:50:10Z,Style of drawings/7,Style of drawings,V-53-1-1621,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1wub-YeamBBlHuObgjonH9kDWKBOqnsov,"Drawings/Style of drawings/7/V50-1-1234 - Plan 03, Del 34, Värme & Sanitäranlägg-.pdf","V50-1-1234 - Plan 03, Del 34, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,259198,2026-02-13T11:49:00Z,Style of drawings/7,Style of drawings,V-50-1-1234,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1f5Mn7KJ8zBGERpMJg_kTl79JtTrF8wHE,"Drawings/Style of drawings/7/V53-1-0812 - Plan B2, Del 12, Spillvattenanläggning, ÖG.pdf","V53-1-0812 - Plan B2, Del 12, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,229211,2026-02-13T11:47:26Z,Style of drawings/7,Style of drawings,V-53-1-0812,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1MZ7ELWeuTG9k7um9-A82AtZ6jGpUWvE-,"Drawings/Style of drawings/7/V53-1-1321 - Plan 04, Del 21, Spillvattenanläggning.pdf","V53-1-1321 - Plan 04, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,215159,2026-02-13T11:49:22Z,Style of drawings/7,Style of drawings,V-53-1-1321,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1YKHxHgtH1y1Aoa9u3xNQNDSDHH92rlWV,"Drawings/Style of drawings/7/V50-1-1323 - Plan 04, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1323 - Plan 04, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,208305,2026-02-13T11:49:14Z,Style of drawings/7,Style of drawings,V-50-1-1323,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
17ZtRR48b0ar94C4EYr8Zh_E8rfqv6Qqp,"Drawings/Style of drawings/7/V50-1-0921 - Plan B1, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-0921 - Plan B1, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,198111,2026-02-13T11:47:48Z,Style of drawings/7,Style of drawings,V-50-1-0921,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1CLeilpbdtZgBnMHZDMCZDSiMvtAF2zAs,"Drawings/Style of drawings/7/V53-1-1523 - Plan 06, Del 23, Spillvattenanläggning.pdf","V53-1-1523 - Plan 06, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,159641,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1523,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1M3swZBa2r0GKb1fEE72zSPhFnHm-KUDi,"Drawings/Style of drawings/7/V53-1-1223 - Plan 03, Del 23, Spillvattenanläggning.pdf","V53-1-1223 - Plan 03, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,167012,2026-02-13T11:49:06Z,Style of drawings/7,Style of drawings,V-53-1-1223,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1cDBcPMgd9XBZw01GUK0fAZD1gQG0nNPq,Drawings/Other drawings (different format)/Hyllie hybrid/28.pdf,28.pdf,pdf,application/pdf,140006,2026-04-28T04:23:46Z,Other drawings (different format)/Hyllie hybrid,Other drawings (different format),,,OTHER_FORMAT_PDF,,,,ej hämtad,,UNIQUE
1rD2Vd5ealqD9wl-6iWJ10s_abZz5sGzx,"Drawings/Other drawings (different format)/Axis/V50-1-1344 - Plan 04, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-1344 - Plan 04, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,3071462,2026-02-13T11:49:14Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1344,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1p7PL94Kc0c8VH8MDAjjaxlkmT7Evznbs,"Drawings/Other drawings (different format)/Axis/V50-1-1514 - Plan 06, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1514 - Plan 06, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,284430,2026-02-13T11:49:50Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1514,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1n6iMBtZPRpavD1jyhOdSNRvaN9mqmsRH,"Drawings/Other drawings (different format)/Axis/V53-1-0921 - Plan B1, Del 21, Spillvattenanläggning.pdf","V53-1-0921 - Plan B1, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,182509,2026-02-13T11:47:58Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-0921,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1dbF2tm9RWNe0chmBwJ-dTXm2124rJCFO,"Drawings/Other drawings (different format)/Axis/V53-1-1824 - Plan 09, Del 24, Spillvattenanläggning.pdf","V53-1-1824 - Plan 09, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,157192,2026-02-13T12:11:02Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1824,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
10mS5eBtCQYptRugfW3BHSryGckYzZJP1,"Drawings/Other drawings (different format)/Axis/V50-1-1712 - Plan 08, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-1712 - Plan 08, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,206897,2026-02-13T11:50:16Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1712,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1YM52bYQ7Squ9mi4Ln0L5YvU5Tt7rep_V,"Drawings/Other drawings (different format)/Axis/V50-1-1314 - Plan 04, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1314 - Plan 04, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,302886,2026-02-13T11:49:14Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1314,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1z9FLeAZrFIz9Uxp_S0MK7FgVNrAXchPk,"Drawings/Other drawings (different format)/Axis/V53-1-1243 - Plan 03, Del 43, Spillvattenanläggning.pdf","V53-1-1243 - Plan 03, Del 43, Spillvattenanläggning.pdf",pdf,application/pdf,194922,2026-02-13T11:49:06Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1243,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1kJBlSnf47cJAQI-Hoq_C1BuV49eZV-u9,"Drawings/Other drawings (different format)/Axis/V50-1-1014 - Plan 01, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1014 - Plan 01, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,257847,2026-02-13T11:48:12Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1014,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1WgYKP8SoTs4TRX4RJ1tYpCp2ZJOpzLN8,"Drawings/Other drawings (different format)/Axis/V50-1-1224 - Plan 03, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1224 - Plan 03, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,215950,2026-02-13T11:49:00Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1224,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
